Match ID,Season,League,Date,Squad,Team,Player,Position,Color1,Color2
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Toby Hother,8,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Dominic Phillips,7,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Simon Miles,6,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Nathan Burstow,5,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Gregory Ponce,4,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Guy Houston,3,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Adam Clarke,2,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Zachary Hammond,1,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Name withheld,S1,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Sev Seviua,S2,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Alistair Tobin,S3,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Taylor Lansley,S4,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Jamie Robertson,S5,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Luke Stephenson,S6,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Niall Cahill,S7,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Jake Stanton,15,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Pearse Moloney,14,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Ben Smith,13,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Dominic Mayo,12,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,George Burke,11,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Ben Pearson,10,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Harry Walton,9,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Cameron Queree,8,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Matthew Boyd,7,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Oliver Walker,6,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Name withheld,5,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Conor Bisson-Mercury,4,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Jake Bates,3,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Jack Lowe,2,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Tristan Burns,1,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Rowan Dixon-Smith,S1,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Charles Dixon-Smith,S2,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Royals RFC,Paddy Powney,S3,gray,black
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Seaford,william joy,15,red,darkblue
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Seaford,Corey Digby-Clarke,14,red,darkblue
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Seaford,Charlie Crossgrove,13,red,darkblue
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Seaford,Oscar Weisz,12,red,darkblue
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Seaford,Jack Cullinane,11,red,darkblue
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Seaford,Geoffrey Bridges,10,red,darkblue
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Seaford,Harvey Joy,9,red,darkblue
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Seaford,Elliott Curl,8,red,darkblue
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Seaford,Lee Furminger,7,red,darkblue
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Seaford,Daniel Newby,6,red,darkblue
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Seaford,Joseph Drew,5,red,darkblue
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Seaford,Andrew Fry,4,red,darkblue
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Seaford,Joshua Hennessy,3,red,darkblue
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Seaford,Oli Simmons,2,red,darkblue
1220062,2025-2026,Counties 2 Sussex,2025-11-22,1,Seaford,Andrew Salter,1,red,darkblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Kristian Dean,15,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Name withheld,14,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Conor Kelly,13,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Vincenzo Dessena,12,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Dino Gomez Ruiz,11,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Oscar Davies,10,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Callum Hankin,9,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Bradley Davies,8,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Andrew Griffiths,7,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Braydon Thornback,6,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Nathan Cox,5,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Daniel Davis,4,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Aaron O'Callaghan,3,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Joel Fisher,2,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Adil Shah,1,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Jozef Boczek,S1,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Dominic Woods,S2,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Crawley,Zane Hanna,S3,maroon,deepskyblue
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Brighton II,Max Suttner,15,gray,black
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Brighton II,Stephen Cahill,14,gray,black
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Brighton II,Ibrahim Bangura,13,gray,black
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Brighton II,Hayden Quigg,11,gray,black
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Brighton II,Joshua Berman,10,gray,black
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Brighton II,Adam Butler,9,gray,black
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Brighton II,Luke Jameson Clark,8,gray,black
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Brighton II,Zak Ellenger,7,gray,black
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Brighton II,Dillon Stingemore,6,gray,black
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Brighton II,Jake Blackburn,5,gray,black
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Brighton II,Daniel Grant,4,gray,black
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Brighton II,Nicolas Lewis,3,gray,black
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Brighton II,Frederick Tilley,2,gray,black
1220061,2025-2026,Counties 2 Sussex,2025-11-22,1,Brighton II,McCauley Medhurst,1,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Darren Locke,15,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Nathan Funnell,14,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Ewan Shepherd,13,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Sean Shepherd,12,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,David Ayres,11,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Zachary McEwan,10,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Adam Fear,9,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Gavin Cox,8,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Alex Hall,7,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Ben French,6,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Finnbar Broxup,5,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Steven Goater,4,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Joshua Avis,3,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Mark Lavery,2,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Daryn Clarke,1,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Jack Portman,S1,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Alfie Cawkwell,S2,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Shoreham,Toby Reed,S3,forestgreen,gold
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,Nick Whitley-Jones,15,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,Joe McIntyre,14,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,Adam Crook,13,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,Rory Adams,12,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,Name withheld,11,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,Sonny Smyth,10,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,Frazer Falzon,9,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,Murray Jardine,8,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,Jarrell Bobo,7,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,Alex Hinchliffe,6,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,Bill Sibun,5,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,Samuel Lodge,4,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,William Purdy,3,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,Gordon Costick,2,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,Oscar Wiseman,1,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,Barney Reed,S1,gray,black
1220063,2025-2026,Counties 2 Sussex,2025-11-22,1,Ditchling,Ben Poulton,S2,gray,black
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Jack Soltermann,15,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Harry Carr,14,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Rafferty Green,13,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Kellen Harvey,12,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Ben Goode,11,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Jordan Smith,10,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Joseph Lacy,9,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Louis Medhurst,8,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Name withheld,7,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Harry Rees,6,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Jack Bradford,5,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Alfie Green,4,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Benjamin Simmonds,3,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Kane Dadswell,2,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Mark Teti,1,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Thomas Petty,S1,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Daryl Benson,S2,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Lewes,Pedro Sousa,S3,blue,white
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Eastbourne II,Louis Wood,15,gray,black
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Eastbourne II,Martial Chaput,14,gray,black
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Eastbourne II,Maximus Smith,13,gray,black
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Eastbourne II,Henry Duke,12,gray,black
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Eastbourne II,Louis Nicholls,11,gray,black
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Eastbourne II,Glen Smith,10,gray,black
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Eastbourne II,Sean Groombridge,9,gray,black
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Eastbourne II,Morgan Treacher,8,gray,black
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Eastbourne II,Tom Lester,7,gray,black
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Eastbourne II,Michael Morehen,6,gray,black
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Eastbourne II,Alun Cranch,5,gray,black
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Eastbourne II,Tom Line,4,gray,black
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Eastbourne II,Joshua Imich,3,gray,black
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Eastbourne II,Aitor Salas Blazquez,2,gray,black
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Eastbourne II,Joshua Boundy,1,gray,black
1220064,2025-2026,Counties 2 Sussex,2025-11-22,1,Eastbourne II,John Welbourne,S1,gray,black
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,Sean Scrase,15,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,William Scrase,14,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,Ralph Robson,13,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,Ollie Johnston,12,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,Patrick Burnett,11,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,Stephen Wilson,10,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,Archie Sadler,9,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,Joseph Serna,8,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,Dylan Townsend,7,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,Benjamin Monsey,6,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,Ben Sadler,5,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,Alfred Reeves,4,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,Douglas Ludlow-monk,3,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,Harry Wells-Prior,2,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,Thomas Brackley,1,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,Michael Woodhouse,S1,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,Carl Brewster,S2,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,Pulborough,George Harwood,S3,black,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,East Grinstead,Jake Radcliffe,15,darkblue,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,East Grinstead,William Roberts,14,darkblue,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,East Grinstead,Name withheld,13,darkblue,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,East Grinstead,Max Crawley-Moore,12,darkblue,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,East Grinstead,Jack Andrews,11,darkblue,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,East Grinstead,Rhys Skinner,10,darkblue,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,East Grinstead,Aaronn Boczek,9,darkblue,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,East Grinstead,Harrison Berry,8,darkblue,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,East Grinstead,Rory evans,7,darkblue,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,East Grinstead,John Peaty,6,darkblue,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,East Grinstead,David Bridges,5,darkblue,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,East Grinstead,Benjamin Tottman,4,darkblue,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,East Grinstead,Joshua Brimecombe,3,darkblue,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,East Grinstead,James Funnell,2,darkblue,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,East Grinstead,Mark Oliver,1,darkblue,white
1220060,2025-2026,Counties 2 Sussex,2025-11-22,1,East Grinstead,Henry Weller,S1,darkblue,white
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Paddy Powney,15,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Charlie Crossgrove,14,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,william joy,13,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Corey Digby-Clarke,12,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Name withheld,11,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Oscar Weisz,10,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Jack Cullinane,9,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Geoffrey Bridges,8,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Harvey Joy,7,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Jason Staples,6,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Elliott Curl,5,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Lee Furminger,4,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Joseph Drew,3,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Andrew Fry,2,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Joshua Hennessy,1,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Daniel Newby,S1,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Colm Evans,S2,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Seaford,Toby Reed,S3,red,darkblue
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Shoreham,David Ayres,15,forestgreen,gold
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Shoreham,Connor Fairhall,14,forestgreen,gold
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Shoreham,Sean Shepherd,13,forestgreen,gold
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Shoreham,Ewan Shepherd,12,forestgreen,gold
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Shoreham,Adam Fear,11,forestgreen,gold
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Shoreham,Archie Winter,10,forestgreen,gold
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Shoreham,Gavin Cox,9,forestgreen,gold
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Shoreham,Joshua Avis,8,forestgreen,gold
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Shoreham,Alex Hall,7,forestgreen,gold
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Shoreham,Daniel Adams,6,forestgreen,gold
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Shoreham,Steven Goater,5,forestgreen,gold
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Shoreham,Jack Portman,4,forestgreen,gold
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Shoreham,Mark Lavery,3,forestgreen,gold
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Shoreham,Daryn Clarke,2,forestgreen,gold
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Shoreham,Jack Baker,1,forestgreen,gold
1220065,2025-2026,Counties 2 Sussex,2025-11-29,1,Shoreham,Noah Rudge,S1,forestgreen,gold
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,Alistair Moffatt,15,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,Jack Andrews,14,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,Name withheld,13,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,Jake Radcliffe,12,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,William Roberts,11,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,Daniel Poulton,10,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,Mark Lewis,9,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,Connor Leggat,8,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,Josh Weaver,7,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,Or Shay,6,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,John Peaty,5,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,James Funnell,4,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,Benjamin Tottman,3,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,Joshua Brimecombe,2,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,Mark Oliver,1,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,Harrison Berry,S1,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,Henry Weller,S2,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,East Grinstead,Trystan Mocke,S3,darkblue,white
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,Eastbourne II,Martial Chaput,15,gray,black
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,Eastbourne II,Maximus Smith,14,gray,black
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,Eastbourne II,Joshua Boundy,13,gray,black
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,Eastbourne II,Louis Nicholls,12,gray,black
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,Eastbourne II,Joshua Imich,11,gray,black
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,Eastbourne II,Glen Smith,10,gray,black
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,Eastbourne II,Morgan Treacher,9,gray,black
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,Eastbourne II,Michael Morehen,8,gray,black
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,Eastbourne II,Brandon Foot,7,gray,black
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,Eastbourne II,Christopher Hosking,6,gray,black
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,Eastbourne II,Tom Line,5,gray,black
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,Eastbourne II,Toby Slaughter,4,gray,black
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,Eastbourne II,Aitor Salas Blazquez,3,gray,black
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,Eastbourne II,Joseph Long,2,gray,black
1220069,2025-2026,Counties 2 Sussex,2025-11-29,1,Eastbourne II,Stuart Sorrell,1,gray,black
1220068,2025-2026,Counties 2 Sussex,2025-11-29,1,Ditchling,Nick Whitley-Jones,15,gray,black
1220068,2025-2026,Counties 2 Sussex,2025-11-29,1,Ditchling,Sonny Smyth,14,gray,black
1220068,2025-2026,Counties 2 Sussex,2025-11-29,1,Ditchling,Adam Crook,13,gray,black
1220068,2025-2026,Counties 2 Sussex,2025-11-29,1,Ditchling,Rory Adams,12,gray,black
1220068,2025-2026,Counties 2 Sussex,2025-11-29,1,Ditchling,Name withheld,11,gray,black
1220068,2025-2026,Counties 2 Sussex,2025-11-29,1,Ditchling,Fred Longley,10,gray,black
1220068,2025-2026,Counties 2 Sussex,2025-11-29,1,Ditchling,Dylan Thomas,9,gray,black
1220068,2025-2026,Counties 2 Sussex,2025-11-29,1,Ditchling,Barnaby van Hoeken,8,gray,black
1220068,2025-2026,Counties 2 Sussex,2025-11-29,1,Ditchling,Alex Hinchliffe,7,gray,black
