Match ID,Season,League,Date,Team,Player,Position,Color1,Color2
982024,2022-2023,Counties 2 Sussex,2023-01-28,Burgess Hill,Benjamin Dronfield,4,black,gold
982024,2022-2023,Counties 2 Sussex,2023-01-28,Burgess Hill,Paul Hasib,3,black,gold
982024,2022-2023,Counties 2 Sussex,2023-01-28,Burgess Hill,Timothy Daniel,2,black,gold
982024,2022-2023,Counties 2 Sussex,2023-01-28,Burgess Hill,Robert Blake,1,black,gold
982024,2022-2023,Counties 2 Sussex,2023-01-28,Burgess Hill,Kyle Tucker,S1,black,gold
982024,2022-2023,Counties 2 Sussex,2023-01-28,Burgess Hill,Harvey Hays,S2,black,gold
982024,2022-2023,Counties 2 Sussex,2023-01-28,Burgess Hill,Joseph Brown,S3,black,gold
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,Samuel Spriddell,15,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,Benjamin Hogan,14,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,James Mitchell,13,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,Alistair Moffatt,12,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,Ethan Carrick,11,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,Daniel Poulton,10,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,George Johnson,9,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,Aaronn Boczek,8,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,Ryland Thomas,7,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,Jordan Walker,6,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,John Peaty,5,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,David Bridges,4,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,Joshua Brimecombe,3,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,Benjamin Tottman,2,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,Devon Frost,1,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,Guy Collins,S1,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,Or Shay,S2,darkblue,white
982024,2022-2023,Counties 2 Sussex,2023-01-28,East Grinstead,Chris Taylor,S3,darkblue,white
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Ian Padget,15,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Gianluca Bianchi,14,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Jake Howe,13,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Ben Perrott,12,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Dylan Becker,11,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Aaron Hossack,10,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Harrison Gibbons,9,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Owen Davies,8,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Carl Slaughter,7,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Ryan Shields,6,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Joshua Buckwell,5,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Luke Thomas,4,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Alun Cranch,3,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Joseph Bettles,2,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Christopher Hosking,1,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Ronnie Doorey-Palmer,S1,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Mason Dowle,S2,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Eastbourne,Joshua Imich,S3,royalblue,yellow
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Toby Reed,15,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Adam Fear,14,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Charlie Ford,13,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Calum Erskine,12,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Morgan Day,11,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Ethan Bannister,10,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Schaeff Potter,9,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Gavin Cox,8,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Samuel Kentell,7,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Cameron Waller,6,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Daniel Adams,5,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Alex Hall,4,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Mathew Bellenie,3,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,James Marsh,2,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Daryn Clarke,1,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Carl Pittaway,S1,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Noah Rudge,S2,forestgreen,gold
981966,2022-2023,Counties 2 Sussex,2022-09-24,Shoreham,Steven Goater,S3,forestgreen,gold
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Kristian Dean,15,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Andrew Evans,14,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Elliot Anderson,13,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Harry Hickmet,12,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Jude Read,11,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Corey Toogood,10,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Sven Dahlmann,9,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Oliver Hall,8,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Jordan Walker,7,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Harry Mansfield,6,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Luke Attew,5,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Robert Gilliat,4,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Nathan Cox,3,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Coby Coy,2,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Mark Stevenson,1,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Christopher Mcguire,S1,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Joao Andre Garanito Sousa,S2,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,Crawley,Andrew Wilson,S3,maroon,deepskyblue
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,Joe Terry,15,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,Alistair Moffatt,14,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,Max Crawley-Moore,13,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,Ryan Morlen,12,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,Jake Radcliffe,11,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,Benjamin Hogan,10,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,Jack Billin,9,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,Connor Leggat,8,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,John Peaty,7,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,Aaronn Boczek,6,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,Samuel Lindsay-McCall,5,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,Peter Morley,4,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,Devon Frost,3,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,Benjamin Tottman,2,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,Sean Morgan,1,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,James Funnell,S1,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,Guy Collins,S2,darkblue,white
981971,2022-2023,Counties 2 Sussex,2022-10-01,East Grinstead,Samuel Spriddell,S3,darkblue,white
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Lewis Burke,15,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,William Ofosuhene,14,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Name withheld,13,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Patrick Dean,12,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Kristian Dean,11,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Jake Jackson,10,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Oliver Hall,9,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Harry Mansfield,8,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Joao Andre Garanito Sousa,7,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Oliver Plunkett,6,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Bradley Davies,5,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Mark Stevenson,4,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Robert Higgins,3,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Nathan Cox,2,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Ieuan Death,1,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Aaron O'Callaghan,S1,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Samuela Bulitokaivale-Lancaster,S2,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Crawley,Mitchell Day,S3,maroon,deepskyblue
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Haywards Heath,Christopher Neill,15,red,black
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Haywards Heath,James Trinder,14,red,black
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Haywards Heath,Matthew Cains,13,red,black
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Haywards Heath,Thomas Wharton,12,red,black
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Haywards Heath,Charles Richardson,11,red,black
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Haywards Heath,Fraser Russell,10,red,black
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Haywards Heath,Geoffrey Bridges,9,red,black
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Haywards Heath,Jack Bull,8,red,black
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Haywards Heath,Ellis Dubois,7,red,black
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Haywards Heath,Sebastian Broster,6,red,black
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Haywards Heath,Jack Herbert,5,red,black
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Haywards Heath,Euan Greaves-Smith,4,red,black
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Haywards Heath,Harrison Thomas Edwards,3,red,black
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Haywards Heath,Henry Dickson,2,red,black
1036370,2022-2023,Counties 2 Sussex,2023-01-28,Haywards Heath,Samuel Walker,1,red,black
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,Oliver Adams,15,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,Alistair Moffatt,14,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,Max Crawley-Moore,13,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,Ryan Morlen,12,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,Jake Radcliffe,11,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,Oliver Billin,10,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,George Johnson,9,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,Connor Leggat,8,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,John Peaty,7,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,Benjamin Tottman,6,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,Guy Collins,5,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,Samuel Lindsay-McCall,4,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,Devon Frost,3,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,Joshua Brimecombe,2,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,David Bridges,1,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,Peter Morley,S1,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,Daniel Billin,S2,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,East Grinstead,Daniel Poulton,S3,darkblue,white
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,Sekove Vuniyayawa,15,black,gold
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,Joseph Brown,14,black,gold
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,Sairussi Madigii,13,black,gold
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,Ropate Ralawa,12,black,gold
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,Neori Navo,11,black,gold
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,Vilitati Ligairi,10,black,gold
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,Jon Maple,9,black,gold
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,David Wattam,8,black,gold
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,Matt Firmager,7,black,gold
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,Adam Rezazadeh,6,black,gold
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,Harvey Hays,5,black,gold
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,Charlie Lewis,4,black,gold
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,Craig Wells,3,black,gold
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,Timothy Daniel,2,black,gold
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,Andrew Mackay,1,black,gold
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,Tamanilatui Sailosi,S1,black,gold
981984,2022-2023,Counties 2 Sussex,2022-10-29,Burgess Hill,Luke Rokosauu,S2,black,gold
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Henry Lee,15,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Bradley Game,14,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Oliver Burnett,13,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Bryan Woodhouse,12,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,James Hobbs,11,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Archie Sadler,10,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Simon Burfiend,9,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Matthew Goring,8,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Kieran Mellor,7,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Ewan Callaway,6,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Joe Johnson,5,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Ben Sadler,4,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Michael Woodhouse,3,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Matthew Corrall,2,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Thomas Pascall,1,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Jonathan Scrase,S1,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Garry Kidner,S2,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Pulborough,Terry Falk,S3,black,white
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Lewis Burke,15,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Joshua Rodwell,14,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Elliot Anderson,13,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Kristian Dean,12,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Name withheld,11,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Corey Toogood,10,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Sven Dahlmann,9,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Oliver Hall,8,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Harry Hickmet,7,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Luke Attew,6,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Kieran Gosling,5,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Oliver Plunkett,4,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Andrew Wilson,3,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Coby Coy,2,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Mark Stevenson,1,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Aaron O'Callaghan,S1,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Nathan Cox,S2,maroon,deepskyblue
981965,2022-2023,Counties 2 Sussex,2022-09-24,Crawley,Ieuan Death,S3,maroon,deepskyblue
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Mason Dowle,15,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Gianluca Bianchi,14,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Jake Howe,13,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Ben Perrott,12,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Dylan Becker,11,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Martial Chaput,10,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Ian Padget,9,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Owen Davies,8,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Vincent Morse,7,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Ryan Shields,6,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Joshua Buckwell,5,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Luke Thomas,4,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Paul Smith,3,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Joseph Bettles,2,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Christopher Hosking,1,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Oliver Horley,S1,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Jeremy Montes,S2,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Eastbourne,Stefan Cousins,S3,royalblue,yellow
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Douglas Kern,15,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Reuben Lawes,14,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Christopher Neill,13,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Henry Verbi,12,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Samuela Bulitokaivale-Lancaster,11,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Thomas Wharton,10,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Cameron Reed,9,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Geoffrey Bridges,8,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Jack Herbert,7,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Fraser Russell,6,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Ellis Dubois,5,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Name withheld,4,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Euan Greaves-Smith,3,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Harrison Thomas Edwards,2,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Elliott Higgin,1,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,John Robertson,S1,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Charles Fenwick,S2,red,black
982022,2022-2023,Counties 2 Sussex,2023-01-21,Haywards Heath,Matthew Cains,S3,red,black
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Name withheld,15,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Paddy Powney,14,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Jason Dubas-Fisher,13,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Corey Digby-Clarke,12,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Jason Staples,11,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Dominic Joy,10,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Luke Taylor,9,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Bradley Newby,8,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Andrew Salter,7,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Andrew Fry,6,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Sam Diplock,5,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Lee Furminger,4,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Philip Innis,3,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,KEVIN LEWIS,2,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Luke Read,1,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Rhys Jones,S1,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Alexander Tattam,S2,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,Seaford,Charlie Guest,S3,red,darkblue
981980,2022-2023,Counties 2 Sussex,2022-10-22,East Grinstead,Joe Terry,15,darkblue,white
981980,2022-2023,Counties 2 Sussex,2022-10-22,East Grinstead,Alistair Moffatt,14,darkblue,white
981980,2022-2023,Counties 2 Sussex,2022-10-22,East Grinstead,Max Crawley-Moore,13,darkblue,white
981980,2022-2023,Counties 2 Sussex,2022-10-22,East Grinstead,Ryan Morlen,12,darkblue,white
981980,2022-2023,Counties 2 Sussex,2022-10-22,East Grinstead,Jake Radcliffe,11,darkblue,white
981980,2022-2023,Counties 2 Sussex,2022-10-22,East Grinstead,Oliver Billin,10,darkblue,white
981980,2022-2023,Counties 2 Sussex,2022-10-22,East Grinstead,George Johnson,9,darkblue,white
981980,2022-2023,Counties 2 Sussex,2022-10-22,East Grinstead,Aaronn Boczek,8,darkblue,white
981980,2022-2023,Counties 2 Sussex,2022-10-22,East Grinstead,John Peaty,7,darkblue,white
981980,2022-2023,Counties 2 Sussex,2022-10-22,East Grinstead,Archie Vickers,6,darkblue,white
981980,2022-2023,Counties 2 Sussex,2022-10-22,East Grinstead,Peter Morley,5,darkblue,white
981980,2022-2023,Counties 2 Sussex,2022-10-22,East Grinstead,Samuel Lindsay-McCall,4,darkblue,white
981980,2022-2023,Counties 2 Sussex,2022-10-22,East Grinstead,Devon Frost,3,darkblue,white
